Country Name,Country Code,Year,Import_Dependency_Pct
Europe & Central Asia (IDA & IBRD countries),TEC,2015,-47.6
Europe & Central Asia (excluding high income),ECA,2015,-6.1
European Union,EUU,2015,59.0
Finland,FIN,2015,48.5
Fragile and conflict affected situations,FCS,2015,-90.7
France,FRA,2015,47.6
Gabon,GAB,2015,-203.8
Georgia,GEO,2015,73.8
Germany,DEU,2015,64.4
Ghana,GHA,2015,-6.4
Greece,GRC,2015,79.1
Guatemala,GTM,2015,39.2
Heavily indebted poor countries (HIPC),HPC,2015,-7.3
High income,HIC,2015,-1.3
Honduras,HND,2015,43.7
"Hong Kong SAR, China",HKG,2015,203.7
Hungary,HUN,2015,53.8
IBRD only,IBD,2015,-7.1
IDA & IBRD total,IBT,2015,-7.6
IDA blend,IDB,2015,-40.4
IDA only,IDX,2015,8.1
IDA total,IDA,2015,-14.5
India,IND,2015,37.3
Indonesia,IDN,2015,-109.3
"Iran, Islamic Rep.",IRN,2015,-32.6
Iraq,IRQ,2015,-392.9
Ireland,IRL,2015,95.2
Israel,ISR,2015,76.8
Italy,ITA,2015,79.6
Jamaica,JAM,2015,109.4
Japan,JPN,2015,94.8
Jordan,JOR,2015,101.5
Kazakhstan,KAZ,2015,-163.3
Kenya,KEN,2015,21.5
"Korea, Dem. People's Rep.",PRK,2015,-115.3
"Korea, Rep.",KOR,2015,86.7
Kuwait,KWT,2015,-357.0
Kyrgyz Republic,KGZ,2015,64.7
Lao PDR,LAO,2015,3.9
Late-demographic dividend,LTE,2015,-13.5
Latin America & Caribbean,LCN,2015,-18.0
Latin America & Caribbean (excluding high income),LAC,2015,-7.9
Latin America & the Caribbean (IDA & IBRD countries),TLA,2015,-19.6
Latvia,LVA,2015,55.5
Least developed countries: UN classification,LDC,2015,-31.8
Libya,LBY,2015,-78.2
Lithuania,LTU,2015,77.7
Low & middle income,LMY,2015,1.5
Low income,LIC,2015,-12.4
Lower middle income,LMC,2015,14.1
Luxembourg,LUX,2015,107.7
Malaysia,MYS,2015,-9.8
Malta,MLT,2015,347.2
Mexico,MEX,2015,-0.8
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2015,-111.2
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2015,-44.0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2015,-44.0
Middle income,MIC,2015,1.7
Moldova,MDA,2015,82.6
Mongolia,MNG,2015,-210.6
Montenegro,MNE,2015,30.5
Morocco,MAR,2015,96.0
Mozambique,MOZ,2015,-44.4
Myanmar,MMR,2015,-49.9
Namibia,NAM,2015,77.5
Nepal,NPL,2015,16.8
Netherlands,NLD,2015,58.8
New Zealand,NZL,2015,23.9
Nicaragua,NIC,2015,46.2
Niger,NER,2015,-0.3
Nigeria,NGA,2015,-184.4
North America,NAC,2015,2.8
North Macedonia,MKD,2015,52.5
Norway,NOR,2015,-719.2
OECD members,OED,2015,23.3
Oman,OMN,2015,-200.5
Pakistan,PAK,2015,29.0
Panama,PAN,2015,170.0
Paraguay,PRY,2015,-27.1
Peru,PER,2015,-0.7
Philippines,PHL,2015,49.3
Poland,POL,2015,30.2
Portugal,PRT,2015,84.3
Post-demographic dividend,PST,2015,26.4
Pre-demographic dividend,PRE,2015,-133.6
Qatar,QAT,2015,-479.5
Romania,ROU,2015,16.8
Russian Federation,RUS,2015,-89.9
Rwanda,RWA,2015,9.1
Saudi Arabia,SAU,2015,-175.6
Senegal,SEN,2015,69.0
Serbia,SRB,2015,27.8
Singapore,SGP,2015,277.4
Slovak Republic,SVK,2015,57.4
Slovenia,SVN,2015,49.1
Small states,SST,2015,-75.9
South Africa,ZAF,2015,-17.7
South Asia,SAS,2015,36.6
South Asia (IDA & IBRD),TSA,2015,36.6
South Sudan,SSD,2015,-801.7
Spain,ESP,2015,80.0
Sri Lanka,LKA,2015,56.9
Sub-Saharan Africa,SSF,2015,-57.1
Sub-Saharan Africa (IDA & IBRD countries),TSS,2015,-57.1
Sub-Saharan Africa (excluding high income),SSA,2015,-63.7
Sudan,SDN,2015,4.2
Suriname,SUR,2015,4.5
Sweden,SWE,2015,32.9
Switzerland,CHE,2015,56.4
Syrian Arab Republic,SYR,2015,59.7
Tajikistan,TJK,2015,31.0
Tanzania,TZA,2015,14.6
Thailand,THA,2015,46.3
Trinidad and Tobago,TTO,2015,-91.0
Tunisia,TUN,2015,45.2
Turkiye,TUR,2015,80.4
Turkmenistan,TKM,2015,-249.2
Uganda,UGA,2015,9.2
Ukraine,UKR,2015,32.3
United Arab Emirates,ARE,2015,-145.0
United Kingdom,GBR,2015,40.3
United States,USA,2015,11.7
Upper middle income,UMC,2015,-2.0
Uruguay,URY,2015,48.1
Uzbekistan,UZB,2015,-21.7
"Venezuela, RB",VEN,2015,-186.8
Viet Nam,VNM,2015,8.3
World,WLD,2015,-0.8
"Yemen, Rep.",YEM,2015,-8.0
Zambia,ZMB,2015,12.9
Zimbabwe,ZWE,2015,18.3
Africa Eastern and Southern,AFE,2016,-26.5
Africa Western and Central,AFW,2016,-114.6
Albania,ALB,2016,20.3
Algeria,DZA,2016,-178.8
Angola,AGO,2016,-599.5
Arab World,ARB,2016,-166.7
Argentina,ARG,2016,12.0
Armenia,ARM,2016,68.2
Australia,AUS,2016,-206.2
Austria,AUT,2016,64.1
Azerbaijan,AZE,2016,-307.2
Bahrain,BHR,2016,-57.3
Bangladesh,BGD,2016,21.7
Belarus,BLR,2016,83.3
Belgium,BEL,2016,86.3
Bolivia,BOL,2016,-149.6
Bosnia and Herzegovina,BIH,2016,31.6
Botswana,BWA,2016,36.3
Brazil,BRA,2016,2.7
Brunei Darussalam,BRN,2016,-405.1
Bulgaria,BGR,2016,39.3
Cameroon,CMR,2016,-28.0
Canada,CAN,2016,-69.1
Caribbean small states,CSS,2016,-82.0
Central Europe and the Baltics,CEB,2016,37.1
Chile,CHL,2016,69.2
China,CHN,2016,19.2
Colombia,COL,2016,-201.1
"Congo, Dem. Rep.",COD,2016,-0.5
"Congo, Rep.",COG,2016,-395.4
Costa Rica,CRI,2016,56.1
Cote d'Ivoire,CIV,2016,5.1
Croatia,HRV,2016,49.3
Cuba,CUB,2016,58.8
Curacao,CUW,2016,204.7
Cyprus,CYP,2016,120.8
Czechia,CZE,2016,32.9
Denmark,DNK,2016,15.0
Dominican Republic,DOM,2016,94.4
Early-demographic dividend,EAR,2016,-19.4
East Asia & Pacific,EAS,2016,22.5
East Asia & Pacific (IDA & IBRD countries),TEA,2016,12.4
East Asia & Pacific (excluding high income),EAP,2016,12.0
Ecuador,ECU,2016,-113.6
"Egypt, Arab Rep.",EGY,2016,19.1
El Salvador,SLV,2016,58.4
Equatorial Guinea,GNQ,2016,-744.9
Estonia,EST,2016,8.6
Eswatini,SWZ,2016,25.7
Ethiopia,ETH,2016,10.2
Euro area,EMU,2016,65.8
Europe & Central Asia,ECS,2016,2.7
Europe & Central Asia (IDA & IBRD countries),TEC,2016,-46.8
Europe & Central Asia (excluding high income),ECA,2016,-3.9
European Union,EUU,2016,59.3
Finland,FIN,2016,46.7
Fragile and conflict affected situations,FCS,2016,-92.4
France,FRA,2016,49.1
Gabon,GAB,2016,-199.6
Georgia,GEO,2016,73.1
Germany,DEU,2016,66.3
Ghana,GHA,2016,5.7
Greece,GRC,2016,81.4
Guatemala,GTM,2016,37.5
Heavily indebted poor countries (HIPC),HPC,2016,-5.8
High income,HIC,2016,-2.2
Honduras,HND,2016,46.3
"Hong Kong SAR, China",HKG,2016,203.0
Hungary,HUN,2016,55.8
IBRD only,IBD,2016,-7.2
IDA & IBRD total,IBT,2016,-7.3
IDA blend,IDB,2016,-27.6
IDA only,IDX,2016,9.5
IDA total,IDA,2016,-7.8
India,IND,2016,37.4
Indonesia,IDN,2016,-106.5
"Iran, Islamic Rep.",IRN,2016,-55.2
Iraq,IRQ,2016,-451.1
Ireland,IRL,2016,74.2
Israel,ISR,2016,68.6
Italy,ITA,2016,80.5
Jamaica,JAM,2016,108.2
Japan,JPN,2016,93.8
Jordan,JOR,2016,101.3
Kazakhstan,KAZ,2016,-138.7
Kenya,KEN,2016,22.2
"Korea, Dem. People's Rep.",PRK,2016,-118.5
"Korea, Rep.",KOR,2016,86.9
Kuwait,KWT,2016,-357.4
Kyrgyz Republic,KGZ,2016,52.8
Lao PDR,LAO,2016,-10.5
Late-demographic dividend,LTE,2016,-12.7
Latin America & Caribbean,LCN,2016,-17.2
Latin America & Caribbean (excluding high income),LAC,2016,-8.7
Latin America & the Caribbean (IDA & IBRD countries),TLA,2016,-18.7
Latvia,LVA,2016,52.1
Least developed countries: UN classification,LDC,2016,-28.7
Libya,LBY,2016,-75.2
Lithuania,LTU,2016,78.0
Low & middle income,LMY,2016,1.7
Low income,LIC,2016,-12.6
Lower middle income,LMC,2016,17.2
Luxembourg,LUX,2016,109.6
Malaysia,MYS,2016,-8.1
Malta,MLT,2016,419.1
Mexico,MEX,2016,4.9
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2016,-120.7
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2016,-57.7
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2016,-57.7
Middle income,MIC,2016,2.0
Moldova,MDA,2016,81.9
Mongolia,MNG,2016,-327.3
Montenegro,MNE,2016,35.4
Morocco,MAR,2016,94.9
Mozambique,MOZ,2016,-73.7
Myanmar,MMR,2016,-45.9
Namibia,NAM,2016,76.8
Nepal,NPL,2016,23.1
Netherlands,NLD,2016,55.5
New Zealand,NZL,2016,28.8
Nicaragua,NIC,2016,43.2
Niger,NER,2016,-2.8
Nigeria,NGA,2016,-139.6
North America,NAC,2016,2.8
North Macedonia,MKD,2016,59.2
Norway,NOR,2016,-647.8
OECD members,OED,2016,23.4
Oman,OMN,2016,-217.0
Other small states,OSS,2016,-41.8
Pakistan,PAK,2016,33.4
Panama,PAN,2016,182.6
Paraguay,PRY,2016,-27.0
Peru,PER,2016,0.6
Philippines,PHL,2016,47.8
Poland,POL,2016,31.2
Portugal,PRT,2016,80.6
Post-demographic dividend,PST,2016,26.4
Pre-demographic dividend,PRE,2016,-133.0
Qatar,QAT,2016,-496.0
Romania,ROU,2016,22.0
Russian Federation,RUS,2016,-90.3
Rwanda,RWA,2016,9.1
Saudi Arabia,SAU,2016,-188.3
Senegal,SEN,2016,68.4
Serbia,SRB,2016,30.1
Singapore,SGP,2016,274.3
Slovak Republic,SVK,2016,57.5
Slovenia,SVN,2016,49.2
Small states,SST,2016,-64.2
South Africa,ZAF,2016,-14.3
South Asia,SAS,2016,36.8
South Asia (IDA & IBRD),TSA,2016,36.8
South Sudan,SSD,2016,-827.1
Spain,ESP,2016,78.9
Sri Lanka,LKA,2016,62.2
Sub-Saharan Africa,SSF,2016,-48.3
Sub-Saharan Africa (IDA & IBRD countries),TSS,2016,-48.3
Sub-Saharan Africa (excluding high income),SSA,2016,-54.2
Sudan,SDN,2016,5.7
Suriname,SUR,2016,13.8
Sweden,SWE,2016,35.4
Switzerland,CHE,2016,60.1
Syrian Arab Republic,SYR,2016,61.7
Tajikistan,TJK,2016,29.7
Tanzania,TZA,2016,14.1
Thailand,THA,2016,45.7
Trinidad and Tobago,TTO,2016,-87.8
Tunisia,TUN,2016,47.6
Turkiye,TUR,2016,77.3
Turkmenistan,TKM,2016,-236.1
Uganda,UGA,2016,22.0
Ukraine,UKR,2016,30.2
United Arab Emirates,ARE,2016,-138.1
United Kingdom,GBR,2016,38.0
United States,USA,2016,12.3
Upper middle income,UMC,2016,-2.7
Uruguay,URY,2016,44.3
Uzbekistan,UZB,2016,-19.3
"Venezuela, RB",VEN,2016,-188.1
Viet Nam,VNM,2016,16.0
World,WLD,2016,-1.0
"Yemen, Rep.",YEM,2016,48.0
Zambia,ZMB,2016,12.9
Zimbabwe,ZWE,2016,20.5
Africa Eastern and Southern,AFE,2017,-26.2
Africa Western and Central,AFW,2017,-122.1
Albania,ALB,2017,38.8
Algeria,DZA,2017,-169.9
Angola,AGO,2017,-564.4
Arab World,ARB,2017,-155.8
Argentina,ARG,2017,13.2
Armenia,ARM,2017,69.0
Australia,AUS,2017,-213.0
Austria,AUT,2017,65.9
Azerbaijan,AZE,2017,-278.2
Bahrain,BHR,2017,-56.8
Bangladesh,BGD,2017,23.9
Belarus,BLR,2017,84.9
Belgium,BEL,2017,86.9
Bolivia,BOL,2017,-132.6
Bosnia and Herzegovina,BIH,2017,34.1
Botswana,BWA,2017,31.9
Brazil,BRA,2017,1.1
Brunei Darussalam,BRN,2017,-332.2
Bulgaria,BGR,2017,40.3
Cameroon,CMR,2017,-20.6
Canada,CAN,2017,-71.7
Caribbean small states,CSS,2017,-83.8
Central Europe and the Baltics,CEB,2017,41.9
Chad,TCD,2017,-157.7
Chile,CHL,2017,68.4
China,CHN,2017,20.4
Colombia,COL,2017,-250.1
"Congo, Dem. Rep.",COD,2017,-0.3
"Congo, Rep.",COG,2017,-463.8
Costa Rica,CRI,2017,60.5
Cote d'Ivoire,CIV,2017,3.0
Croatia,HRV,2017,54.3
Cuba,CUB,2017,55.2
Curacao,CUW,2017,223.8
Czechia,CZE,2017,37.3
Denmark,DNK,2017,12.5
Dominican Republic,DOM,2017,93.0
Early-demographic dividend,EAR,2017,-16.3
East Asia & Pacific,EAS,2017,23.6
East Asia & Pacific (IDA & IBRD countries),TEA,2017,13.7
East Asia & Pacific (excluding high income),EAP,2017,13.7
Ecuador,ECU,2017,-104.6
"Egypt, Arab Rep.",EGY,2017,14.1
El Salvador,SLV,2017,54.9
Equatorial Guinea,GNQ,2017,-780.6
Estonia,EST,2017,4.8
Eswatini,SWZ,2017,29.8
Ethiopia,ETH,2017,10.5
Euro area,EMU,2017,67.2
Europe & Central Asia,ECS,2017,3.2
Europe & Central Asia (IDA & IBRD countries),TEC,2017,-45.8
Europe & Central Asia (excluding high income),ECA,2017,-1.8
European Union,EUU,2017,60.8
Finland,FIN,2017,45.3
Fragile and conflict affected situations,FCS,2017,-90.9
France,FRA,2017,50.7
Gabon,GAB,2017,-195.9
Georgia,GEO,2017,74.4
Germany,DEU,2017,66.6
Ghana,GHA,2017,-37.0
Greece,GRC,2017,81.9
Guatemala,GTM,2017,35.5
Heavily indebted poor countries (HIPC),HPC,2017,-10.7
High income,HIC,2017,-2.8
Honduras,HND,2017,61.6
"Hong Kong SAR, China",HKG,2017,230.0
Hungary,HUN,2017,62.7
IBRD only,IBD,2017,-6.1
IDA & IBRD total,IBT,2017,-6.4
IDA blend,IDB,2017,-26.6
IDA only,IDX,2017,3.9
IDA total,IDA,2017,-10.2
India,IND,2017,37.5
Indonesia,IDN,2017,-100.4
"Iran, Islamic Rep.",IRN,2017,-53.6
Iraq,IRQ,2017,-405.0
Ireland,IRL,2017,71.4
Israel,ISR,2017,74.1
Italy,ITA,2017,81.2
Jamaica,JAM,2017,113.8
Japan,JPN,2017,93.1
Jordan,JOR,2017,98.9
Kazakhstan,KAZ,2017,-159.2
Kenya,KEN,2017,23.1
"Korea, Dem. People's Rep.",PRK,2017,-1.0
"Korea, Rep.",KOR,2017,88.5
Kuwait,KWT,2017,-316.2
Kyrgyz Republic,KGZ,2017,49.0
Lao PDR,LAO,2017,-18.4
Late-demographic dividend,LTE,2017,-11.3
Latin America & Caribbean,LCN,2017,-16.0
Latin America & Caribbean (excluding high income),LAC,2017,-9.6
Latin America & the Caribbean (IDA & IBRD countries),TLA,2017,-17.4
Latvia,LVA,2017,48.2
Least developed countries: UN classification,LDC,2017,-27.6
Lebanon,LBN,2017,100.8
Libya,LBY,2017,-172.4
Lithuania,LTU,2017,75.1
Low & middle income,LMY,2017,2.5
Low income,LIC,2017,-7.6
Lower middle income,LMC,2017,18.2
Luxembourg,LUX,2017,110.2
Madagascar,MDG,2017,13.7
Malaysia,MYS,2017,-9.5
Malta,MLT,2017,450.2
Mexico,MEX,2017,11.4
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2017,-112.0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2017,-56.1
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2017,-56.1
Middle income,MIC,2017,2.7
Moldova,MDA,2017,80.9
Mongolia,MNG,2017,-374.5
Montenegro,MNE,2017,41.3
Morocco,MAR,2017,95.1
Mozambique,MOZ,2017,-123.1
Myanmar,MMR,2017,-26.8
Namibia,NAM,2017,73.9
Nepal,NPL,2017,25.9
Netherlands,NLD,2017,62.3
New Zealand,NZL,2017,28.8
Nicaragua,NIC,2017,44.5
Niger,NER,2017,-8.4
Nigeria,NGA,2017,-151.9
North America,NAC,2017,-1.6
North Macedonia,MKD,2017,56.8
Norway,NOR,2017,-626.9
OECD members,OED,2017,21.9
Oman,OMN,2017,-191.7
Pakistan,PAK,2017,39.1
Panama,PAN,2017,194.4
Paraguay,PRY,2017,-18.4
Peru,PER,2017,2.1
Philippines,PHL,2017,49.8
Poland,POL,2017,38.8
Portugal,PRT,2017,87.2
Post-demographic dividend,PST,2017,24.7
Pre-demographic dividend,PRE,2017,-128.3
Qatar,QAT,2017,-420.6
Romania,ROU,2017,23.5
Russian Federation,RUS,2017,-91.8
Rwanda,RWA,2017,9.9
Saudi Arabia,SAU,2017,-170.0
Senegal,SEN,2017,63.9
Serbia,SRB,2017,34.1
Singapore,SGP,2017,275.9
Slovak Republic,SVK,2017,61.8
Slovenia,SVN,2017,51.1
Small states,SST,2017,-75.9
South Africa,ZAF,2017,-15.4
South Asia,SAS,2017,36.7
South Asia (IDA & IBRD),TSA,2017,36.7
South Sudan,SSD,2017,-962.5
Spain,ESP,2017,80.9
Sub-Saharan Africa,SSF,2017,-50.1
Sub-Saharan Africa (IDA & IBRD countries),TSS,2017,-50.1
Sub-Saharan Africa (excluding high income),SSA,2017,-56.1
Sudan,SDN,2017,9.3
Suriname,SUR,2017,7.6
Sweden,SWE,2017,28.7
Switzerland,CHE,2017,60.6
Syrian Arab Republic,SYR,2017,66.5
Tajikistan,TJK,2017,24.2
Tanzania,TZA,2017,12.9
Thailand,THA,2017,47.7
Togo,TGO,2017,15.1
Trinidad and Tobago,TTO,2017,-89.0
Tunisia,TUN,2017,52.4
Turkiye,TUR,2017,79.2
Turkmenistan,TKM,2017,-230.7
Uganda,UGA,2017,21.8
Ukraine,UKR,2017,37.1
United Arab Emirates,ARE,2017,-163.6
United Kingdom,GBR,2017,38.0
United States,USA,2017,8.1
Upper middle income,UMC,2017,-2.0
Uruguay,URY,2017,39.3
Uzbekistan,UZB,2017,-15.5
"Venezuela, RB",VEN,2017,-170.1
Viet Nam,VNM,2017,18.9
World,WLD,2017,-0.7
"Yemen, Rep.",YEM,2017,-15.5
Zambia,ZMB,2017,10.9
Zimbabwe,ZWE,2017,22.2
Africa Eastern and Southern,AFE,2018,-24.2
Africa Western and Central,AFW,2018,-128.0
Albania,ALB,2018,21.3
Algeria,DZA,2018,-152.2
Angola,AGO,2018,-558.4
Arab World,ARB,2018,-161.6
Argentina,ARG,2018,8.6
Armenia,ARM,2018,72.7
Australia,AUS,2018,-221.1
Austria,AUT,2018,66.5
Azerbaijan,AZE,2018,-286.4
Bahrain,BHR,2018,-53.6
Bangladesh,BGD,2018,24.6
Belarus,BLR,2018,86.0
Belgium,BEL,2018,99.7
Bolivia,BOL,2018,-115.0
Bosnia and Herzegovina,BIH,2018,24.3
Botswana,BWA,2018,30.9
Brazil,BRA,2018,-0.8
Brunei Darussalam,BRN,2018,-339.6
Bulgaria,BGR,2018,37.4
Cameroon,CMR,2018,-24.1
Canada,CAN,2018,-75.0
Caribbean small states,CSS,2018,-93.5
Central Europe and the Baltics,CEB,2018,43.2
Chad,TCD,2018,-171.7
Chile,CHL,2018,67.7
China,CHN,2018,21.7
Colombia,COL,2018,-228.8
"Congo, Dem. Rep.",COD,2018,0.2
"Congo, Rep.",COG,2018,-548.5
Costa Rica,CRI,2018,58.4
Cote d'Ivoire,CIV,2018,7.8
Croatia,HRV,2018,54.1
Cuba,CUB,2018,50.4
Curacao,CUW,2018,236.1
Czechia,CZE,2018,37.1
Denmark,DNK,2018,25.2
Dominican Republic,DOM,2018,93.4
Early-demographic dividend,EAR,2018,-16.4
East Asia & Pacific,EAS,2018,23.9
East Asia & Pacific (IDA & IBRD countries),TEA,2018,15.0
East Asia & Pacific (excluding high income),EAP,2018,15.0
Ecuador,ECU,2018,-98.7
"Egypt, Arab Rep.",EGY,2018,5.0
El Salvador,SLV,2018,57.5
Equatorial Guinea,GNQ,2018,-517.4
Estonia,EST,2018,1.5
Eswatini,SWZ,2018,29.1
Ethiopia,ETH,2018,11.2
Euro area,EMU,2018,67.7
Europe & Central Asia,ECS,2018,1.8
Europe & Central Asia (IDA & IBRD countries),TEC,2018,-47.0
Europe & Central Asia (excluding high income),ECA,2018,-4.6
European Union,EUU,2018,61.6
Finland,FIN,2018,46.8
Fragile and conflict affected situations,FCS,2018,-92.0
France,FRA,2018,48.7
Gabon,GAB,2018,-172.0
Georgia,GEO,2018,77.3
Germany,DEU,2018,66.2
Ghana,GHA,2018,-33.7
Greece,GRC,2018,82.0
Guatemala,GTM,2018,35.7
Heavily indebted poor countries (HIPC),HPC,2018,-10.8
High income,HIC,2018,-5.5
Honduras,HND,2018,51.6
"Hong Kong SAR, China",HKG,2018,226.6
Hungary,HUN,2018,58.4
IBRD only,IBD,2018,-4.6
IDA & IBRD total,IBT,2018,-5.0
IDA blend,IDB,2018,-33.5
IDA only,IDX,2018,7.1
IDA total,IDA,2018,-11.3
India,IND,2018,37.6
Indonesia,IDN,2018,-98.0
"Iran, Islamic Rep.",IRN,2018,-49.8
Iraq,IRQ,2018,-362.5
Ireland,IRL,2018,73.3
Israel,ISR,2018,68.0
Italy,ITA,2018,81.0
Jamaica,JAM,2018,109.2
Japan,JPN,2018,91.4
Jordan,JOR,2018,97.0
Kazakhstan,KAZ,2018,-138.1
Kenya,KEN,2018,23.1
"Korea, Dem. People's Rep.",PRK,2018,5.5
"Korea, Rep.",KOR,2018,89.5
Kuwait,KWT,2018,-301.8
Kyrgyz Republic,KGZ,2018,48.2
Lao PDR,LAO,2018,-21.8
Late-demographic dividend,LTE,2018,-9.5
Latin America & Caribbean,LCN,2018,-12.0
Latin America & Caribbean (excluding high income),LAC,2018,-7.4
Latin America & the Caribbean (IDA & IBRD countries),TLA,2018,-13.2
Latvia,LVA,2018,46.3
Least developed countries: UN classification,LDC,2018,-23.9
Lebanon,LBN,2018,100.7
Libya,LBY,2018,-250.0
Lithuania,LTU,2018,77.7
Low & middle income,LMY,2018,3.9
Low income,LIC,2018,-6.5
Lower middle income,LMC,2018,18.7
Luxembourg,LUX,2018,110.2
Malaysia,MYS,2018,-2.3
Malta,MLT,2018,437.5
Mexico,MEX,2018,16.8
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2018,-115.8
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2018,-57.1
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2018,-57.1
Middle income,MIC,2018,4.1
Moldova,MDA,2018,82.0
Mongolia,MNG,2018,-364.0
Montenegro,MNE,2018,31.8
Morocco,MAR,2018,96.3
Mozambique,MOZ,2018,-110.8
Myanmar,MMR,2018,-21.5
Namibia,NAM,2018,77.5
Nepal,NPL,2018,28.1
Netherlands,NLD,2018,71.7
New Zealand,NZL,2018,33.5
Nicaragua,NIC,2018,41.0
Niger,NER,2018,-4.3
Nigeria,NGA,2018,-170.3
North America,NAC,2018,-5.9
North Macedonia,MKD,2018,58.4
Norway,NOR,2018,-597.3
OECD members,OED,2018,19.9
Oman,OMN,2018,-209.9
Pakistan,PAK,2018,35.5
Panama,PAN,2018,195.0
Paraguay,PRY,2018,-12.5
Peru,PER,2018,4.9
Philippines,PHL,2018,54.1
Poland,POL,2018,44.1
Portugal,PRT,2018,85.3
Post-demographic dividend,PST,2018,22.0
Pre-demographic dividend,PRE,2018,-127.9
Qatar,QAT,2018,-427.4
Romania,ROU,2018,24.4
Russian Federation,RUS,2018,-92.0
Rwanda,RWA,2018,10.0
Saudi Arabia,SAU,2018,-186.9
Senegal,SEN,2018,70.3
Serbia,SRB,2018,35.1
Singapore,SGP,2018,273.8
Slovak Republic,SVK,2018,60.8
Slovenia,SVN,2018,52.2
Small states,SST,2018,-83.9
South Africa,ZAF,2018,-17.1
South Asia,SAS,2018,37.4
South Asia (IDA & IBRD),TSA,2018,37.4
South Sudan,SSD,2018,-859.5
Spain,ESP,2018,81.0
Sri Lanka,LKA,2018,68.6
Sub-Saharan Africa,SSF,2018,-50.4
Sub-Saharan Africa (IDA & IBRD countries),TSS,2018,-50.4
Sub-Saharan Africa (excluding high income),SSA,2018,-56.8
Sudan,SDN,2018,16.3
Suriname,SUR,2018,1.6
Sweden,SWE,2018,30.7
Switzerland,CHE,2018,54.0
Syrian Arab Republic,SYR,2018,65.5
Tajikistan,TJK,2018,25.2
Tanzania,TZA,2018,12.8
Thailand,THA,2018,51.1
Togo,TGO,2018,18.0
Trinidad and Tobago,TTO,2018,-98.6
Tunisia,TUN,2018,54.5
Turkiye,TUR,2018,75.8
Turkmenistan,TKM,2018,-246.8
Uganda,UGA,2018,22.1
Ukraine,UKR,2018,34.6
United Arab Emirates,ARE,2018,-159.7
United Kingdom,GBR,2018,38.2
United States,USA,2018,3.6
Upper middle income,UMC,2018,-0.5
Uruguay,URY,2018,43.9
Uzbekistan,UZB,2018,-25.3
"Venezuela, RB",VEN,2018,-177.0
Viet Nam,VNM,2018,26.9
World,WLD,2018,-1.1
"Yemen, Rep.",YEM,2018,-26.2
Zambia,ZMB,2018,9.3
Zimbabwe,ZWE,2018,23.9
Africa Eastern and Southern,AFE,2019,-20.3
Africa Western and Central,AFW,2019,-115.0
Albania,ALB,2019,32.2
Algeria,DZA,2019,-133.4
Angola,AGO,2019,-488.9
Arab World,ARB,2019,-158.3
Argentina,ARG,2019,2.5
Armenia,ARM,2019,74.2
Australia,AUS,2019,-230.5
Austria,AUT,2019,74.5
Azerbaijan,AZE,2019,-274.4
Bahrain,BHR,2019,-53.4
Bangladesh,BGD,2019,30.3
Belarus,BLR,2019,85.3
Belgium,BEL,2019,90.9
Benin,BEN,2019,46.0
Bolivia,BOL,2019,-90.8
Bosnia and Herzegovina,BIH,2019,27.4
Botswana,BWA,2019,33.2
Brazil,BRA,2019,-4.1
Brunei Darussalam,BRN,2019,-267.0
Bulgaria,BGR,2019,39.3
Cameroon,CMR,2019,-31.9
Canada,CAN,2019,-75.8
Caribbean small states,CSS,2019,-93.4
Central Europe and the Baltics,CEB,2019,47.4
Chad,TCD,2019,-205.0
Chile,CHL,2019,69.2
China,CHN,2019,22.2
Colombia,COL,2019,-181.4
"Congo, Dem. Rep.",COD,2019,0.6
"Congo, Rep.",COG,2019,-511.2
Costa Rica,CRI,2019,58.0
Cote d'Ivoire,CIV,2019,4.6
Croatia,HRV,2019,57.8
Cuba,CUB,2019,52.8
Czechia,CZE,2019,41.0
Denmark,DNK,2019,43.8
Dominican Republic,DOM,2019,93.9
Early-demographic dividend,EAR,2019,-12.6
East Asia & Pacific,EAS,2019,23.2
East Asia & Pacific (IDA & IBRD countries),TEA,2019,15.8
East Asia & Pacific (excluding high income),EAP,2019,15.7
Ecuador,ECU,2019,-95.8
"Egypt, Arab Rep.",EGY,2019,-0.5
El Salvador,SLV,2019,61.3
Equatorial Guinea,GNQ,2019,-500.0
Estonia,EST,2019,5.1
Eswatini,SWZ,2019,31.5
Ethiopia,ETH,2019,12.0
Euro area,EMU,2019,70.1
Europe & Central Asia,ECS,2019,2.2
Europe & Central Asia (IDA & IBRD countries),TEC,2019,-49.7
Europe & Central Asia (excluding high income),ECA,2019,-4.1
European Union,EUU,2019,64.4
Finland,FIN,2019,44.4
