Municipality,Region,year,purchase_price_mean,purchase_price_median,sqm_price_mean,sqm_price_median,sqm_mean,no_rooms_mean,%_change_between_offer_and_purchase_mean,nom_interest_rate%_mean,dk_ann_infl_rate%_mean,yield_on_mortgage_credit_bonds%_mean,no_sales,income,population,affordability,sales_per_1000,urban_rural
Herning,Central Jutland,2010,1438514.475826972,1135000.0,11597.475,9035.087890625,140.83969,4.6547921967769295,-2.8880408,0.8083121,2.31,4.53,1179,317854.6666666667,85658.25,27.407230165761657,13.763998213832293,Urban
Herning,Central Jutland,2011,1553764.4161434977,1196000.0,12564.796,9898.734375,138.7417,4.634080717488789,-3.4950674,1.0056053,2.76,4.75,1115,331932.3333333333,86004.75,26.417646043225318,12.964400222080757,Urban
Herning,Central Jutland,2012,1538727.4511873352,1219486.0,11372.625,9367.0888671875,144.18909,4.8372911169744945,-3.7291117,0.42282322,2.4,3.6599998,1137,332227.3333333333,86431.25,29.212897931069854,13.154964205654784,Urban
Herning,Central Jutland,2013,1409396.632792485,1190000.0,11334.566,9158.416015625,139.79163,4.646456020495303,-3.7967548,0.0,0.79,3.48,1171,339262.0,86660.75,29.931626848350433,13.512460946853103,Urban
Herning,Central Jutland,2014,1439192.582572614,1200000.0,11325.484,9699.248046875,140.74771,4.706224066390042,-3.9087136,0.0,0.56,3.06,1205,347645.0,86844.25,30.69581838621643,13.875414895056378,Urban
Herning,Central Jutland,2015,1437905.1352593566,1200000.0,11270.985,9447.8525390625,142.99213,4.762967826657912,-3.3197637,0.0,0.45,2.78,1523,352884.6666666667,87134.25,31.309123973340988,17.478775567586798,Urban
Herning,Central Jutland,2016,1534860.1955495616,1247000.0,11479.567,9738.3720703125,143.10316,4.770734996628456,-3.3850303,0.0,0.25,2.55,1483,359871.6666666667,87990.25,31.348888565802763,16.854140089384902,Urban
Herning,Central Jutland,2017,1558511.284768212,1300000.0,12260.184,10141.908203125,139.2627,4.657836644591612,-2.96468,0.0,1.15,2.26,906,372733.0,88572.25,30.40190913937344,10.22893739291934,Urban
Herning,Central Jutland,2018,1587517.4334806087,1325000.0,12373.187,10416.6669921875,141.676,4.684830633284242,-2.6966126,0.0,0.81,2.12,2037,381603.6666666667,88800.5,30.841178321047494,22.939060027815156,Urban
Herning,Central Jutland,2019,1642045.1079894644,1355000.0,12643.952,10655.7373046875,139.43327,4.652765583845478,-2.5623355,0.0,0.76,1.35,2278,393442.0,89025.75,31.11701151665239,25.588102318711158,Urban
Herning,Central Jutland,2020,1787763.6637102736,1500000.0,13940.248,11570.83837890625,138.94272,4.643015521064301,-2.4774575,0.0,0.42000002,1.1,2706,414914.6666666667,89262.5,29.763793776600437,30.315081921299537,Urban
Herning,Central Jutland,2021,1913630.889423077,1595000.0,14497.607,12500.0,139.8843,4.674038461538461,-2.025,0.0,1.85,1.4699999,3120,430240.6666666667,89271.5,29.676667788461,34.949563970584116,Urban
Herning,Central Jutland,2022,1938620.0242214536,1600000.0,14839.39,12737.63427734375,136.93599,4.60856401384083,-2.5778546,0.12791955,7.7000003,3.7299998,2312,435240.0,89641.0,29.330046585472854,25.791769391238386,Urban
Herning,Central Jutland,2023,1878028.6898215148,1550000.0,14313.536,12307.6923828125,137.80174,4.612638687891944,-3.1934395,2.753642,3.31,4.79,2073,445474.3333333333,89978.0,31.122591464005353,23.038965080352977,Urban
Herning,Central Jutland,2024,1921722.355835962,1520000.0,14709.672,12622.951171875,135.8593,4.5968454258675076,-3.1917982,3.5201893,1.13,4.34,1585,455578.0,89939.75,30.971322813996125,17.6229086694148,Urban
Hillerød,Capital Region,2008,2302438.353448276,2250000.0,18433.133,18001.353515625,131.91379,4.491379310344827,-3.9310346,4.042026,3.42,6.52,232,334218.6666666667,46720.75,18.13140862525468,4.965673710289325,Urban
Hillerød,Capital Region,2009,1815545.7287449392,1645000.0,13699.923,12711.8642578125,134.88664,4.550607287449393,-5.639676,1.8016194,1.3,5.5,247,333925.6666666667,47194.5,24.374273247131875,5.23366070198858,Urban
Hillerød,Capital Region,2010,2014323.201754386,1800000.0,16019.341,14023.82763671875,137.33041,4.482456140350878,-3.505848,0.80774856,2.31,4.53,342,368956.3333333333,47640.25,23.031929548995386,7.178803637680323,Urban
Hillerød,Capital Region,2011,2040610.8828125,1750000.0,15868.363,14052.34326171875,134.83984,4.46484375,-5.21875,0.9580078,2.76,4.75,256,376178.0,48059.5,23.70616301126966,5.326730407099533,Urban
Hillerød,Capital Region,2012,1967633.246875,1650000.0,15849.55,13150.6201171875,132.79688,4.490625,-4.6875,0.425,2.4,3.6600003,320,388268.6666666667,48241.5,24.497141348913168,6.633292911704652,Urban
Hillerød,Capital Region,2013,1837454.2730263155,1625000.0,13938.663,12588.0283203125,138.04605,4.5855263157894735,-3.944079,0.0,0.79,3.4800003,304,397276.3333333333,48352.25,28.501753240847655,6.287194494568506,Urban
Hillerød,Capital Region,2014,1941653.7525,1672500.0,14629.12,13133.9287109375,135.2775,4.465,-3.2875,0.0,0.56,3.06,400,404865.6666666667,48790.75,27.675326107562633,8.198275287836323,Urban
Hillerød,Capital Region,2015,1916066.941838649,1750000.0,14967.977,14077.669921875,133.80487,4.49155722326454,-2.6941838,0.0,0.45,2.78,533,424584.6666666667,49332.75,28.3662025046315,10.80418180620379,Urban
Hillerød,Capital Region,2016,2236112.168560606,1955000.0,17467.377,15433.75146484375,133.80682,4.401515151515151,-2.5208333,0.0,0.25,2.55,528,426061.3333333333,49834.0,24.39183246192793,10.59517598426777,Urban
Hillerød,Capital Region,2017,2242969.9041533545,1930000.0,17432.06,16329.4794921875,131.9936,4.456869009584665,-2.223642,0.0,1.15,2.26,313,433152.3333333333,50265.5,24.84802905298245,6.226934975281257,Urban
Hillerød,Capital Region,2018,2347514.8129973477,2100000.0,21004.408,17476.8515625,125.395226,4.241379310344827,-2.168435,0.0,0.81,2.12,754,441888.3333333333,50748.75,21.037885634926408,14.857508805635607,Urban
Hillerød,Capital Region,2019,2276003.0516759777,2120000.0,17800.08,17258.771484375,132.69972,4.412011173184357,-2.8756983,0.0,0.76,1.35,716,455316.3333333333,51143.25,25.57945432454985,13.999892458926643,Urban
Hillerød,Capital Region,2020,2571263.0805860804,2335000.0,20127.326,18840.580078125,130.72284,4.365079365079365,-1.948718,0.0,0.42,1.1,819,474026.3333333333,51213.5,23.551381506581315,15.991877141769262,Urban
Hillerød,Capital Region,2021,2728579.367309458,2505000.0,21301.516,20731.70703125,134.06429,4.442607897153351,-1.087236,0.0,1.85,1.47,1089,493993.6666666667,52024.0,23.190540366547935,20.932646470859606,Urban
Hillerød,Capital Region,2022,2802666.9651515153,2512500.0,22398.23,21694.64453125,129.0106,4.375757575757576,-2.409091,0.10242424,7.7,3.73,660,492869.3333333333,53609.75,22.004834012925723,12.311193392992879,Urban
Hillerød,Capital Region,2023,2760024.204747774,2500000.0,21818.54,20975.298828125,126.111275,4.363501483679525,-3.3605342,2.8128338,3.31,4.79,674,512780.3333333333,54200.5,23.50204611918732,12.435309637364968,Urban
Hillerød,Capital Region,2024,2878610.123076923,2575000.0,23039.383,22285.01171875,126.47115,4.263461538461539,-2.85,3.520673,1.13,4.34,520,537738.6666666666,54591.5,23.339976885087008,9.525292398999845,Urban
Hjørring,North Jutland,2008,1396980.434298441,1095000.0,12945.138,9346.154296875,126.51225,4.363028953229398,-1.9977728,4.053452,3.42,6.52,449,266425.6666666667,67159.25,20.581137618360398,6.68560175999583,Urban
Hjørring,North Jutland,2009,1286582.5405405406,1095000.0,11239.107,8846.154296875,133.39383,4.555984555984556,-4.5637064,1.7220078,1.3,5.5,259,273484.6666666667,67012.25,24.333309280414067,3.864964987744778,Urban
Hjørring,North Jutland,2010,1670891.9035639414,1200000.0,16491.791,9451.2197265625,131.20335,4.20125786163522,-2.9496856,0.7929769,2.31,4.53,477,296289.6666666667,66682.5,17.965887796338595,7.153301090990889,Urban
Hjørring,North Jutland,2011,1330227.12987013,999877.0,11621.298,8437.5,132.64676,4.405194805194805,-3.5636363,0.9896104,2.76,4.75,385,307776.6666666667,66417.0,26.483846009857647,5.79670867398407,Urban
Hjørring,North Jutland,2012,1315652.49002849,1057000.0,10325.531,8474.576171875,140.46153,4.5754985754985755,-4.7521367,0.4522792,2.4,3.66,351,316502.0,66033.0,30.65237032361822,5.315524056153742,Urban
Hjørring,North Jutland,2013,1363539.443708609,1150000.0,14656.927,9600.0,120.63135,4.112582781456954,-3.6490066,0.0,0.78999996,3.4800003,453,325100.0,65609.0,22.18063854722071,6.90454053559725,Urban
Hjørring,North Jutland,2014,1282403.9923664122,1095000.0,10461.926,8800.0,135.82697,4.585241730279898,-5.3587785,0.0,0.56,3.06,393,328967.0,65441.5,31.44421017697889,6.005363568989097,Urban
Hjørring,North Jutland,2015,1446680.003929273,1150000.0,13029.443,9408.6025390625,129.2338,4.25343811394892,-3.373281,0.0,0.45,2.78,509,334069.3333333333,65362.0,25.639571341102865,7.787399406382914,Urban
Hjørring,North Jutland,2016,1433377.021089631,1195000.0,13255.25,9772.7275390625,128.03867,4.3110720562390155,-4.5676627,0.0,0.25,2.55,569,337851.3333333333,65347.25,25.48811477213431,8.707328923558373,Urban
Hjørring,North Jutland,2017,1506688.756329114,1212500.0,14627.778,10312.15283203125,124.177216,4.1265822784810124,-3.6170886,0.0,1.15,2.26,316,354031.3333333333,65340.5,24.20267338848958,4.836204191887114,Urban
Hjørring,North Jutland,2018,1451186.0665634675,1150000.0,12339.658,10034.2001953125,132.24612,4.421052631578948,-3.6099072,0.0,0.81,2.12,646,359429.6666666667,65099.75,29.128008788141997,9.923233192139756,Urban
Hjørring,North Jutland,2019,1509583.5974212035,1200000.0,12972.671,10296.43603515625,131.72063,4.425501432664756,-3.547278,0.0,0.76,1.35,698,368405.0,64650.5,28.398546451998975,10.796513561380035,Urban
Hjørring,North Jutland,2020,1625334.6987179487,1325000.0,15534.311,12124.96240234375,120.60577,4.166666666666667,-3.4903846,0.0,0.42,1.1,936,384748.0,64393.25,24.767625677122084,14.535685029098547,Urban
Hjørring,North Jutland,2021,1747595.2767419035,1435000.0,15978.65,12893.2587890625,124.728165,4.304219823356232,-2.834151,0.0,1.85,1.47,1019,399644.3333333333,64033.0,25.011145080049523,15.913669514156764,Urban
Hjørring,North Jutland,2022,1823512.3225,1408500.0,16228.593,12409.017578125,124.6125,4.2525,-3.4925,0.1291875,7.7,3.73,800,401149.3333333333,63915.75,24.718676063496897,12.516476768245699,Urban
Hjørring,North Jutland,2023,1705889.148849797,1375000.0,14718.41,12128.3779296875,128.79703,4.407307171853857,-3.8673882,2.8197565,3.3099997,4.79,739,413844.3333333333,63920.0,28.117461963169482,11.561326658322903,Urban
Hjørring,North Jutland,2024,1704716.298791019,1400000.0,15034.069,11842.10546875,128.27634,4.333333333333333,-4.041451,3.521416,1.13,4.34,579,421572.6666666667,63538.75,28.041155502656448,9.112549428498358,Urban
Holbæk,Zealand Region,2008,1920634.7447552448,1650000.0,16036.808,13842.5927734375,129.54546,4.365384615384615,-3.006993,4.0428324,3.42,6.52,572,290631.0,69229.0,18.122746122545085,8.262433373297318,Urban
Holbæk,Zealand Region,2009,1678786.6696035245,1400000.0,13360.536,11383.57275390625,134.07489,4.473568281938326,-6.2753305,1.8207048,1.2999998,5.5,454,299109.0,69512.5,22.387500022454187,6.531199424563927,Urban
Holbæk,Zealand Region,2010,1606851.012658228,1300000.0,12996.215,10845.587890625,134.5226,4.38878842676311,-5.307414,0.81057864,2.31,4.53,553,323363.6666666667,69557.75,24.881372512432787,7.9502284073305995,Urban
Holbæk,Zealand Region,2011,1509036.3479212257,1270000.0,12206.931,10074.626953125,130.8731,4.341356673960613,-5.16849,0.987965,2.76,4.75,457,325319.0,69502.25,26.650351345477418,6.5753266980565375,Urban
Holbæk,Zealand Region,2012,1386851.537313433,1050000.0,11410.619,9013.158203125,134.55437,4.535181236673774,-5.390192,0.42697227,2.4,3.66,469,335591.6666666667,69368.75,29.410469902348563,6.760969456707811,Urban
Holbæk,Zealand Region,2013,1425668.167266187,1153250.0,11449.076,9425.05712890625,129.28418,4.347122302158273,-5.282374,0.0,0.79,3.48,556,344280.3333333333,69208.0,30.070578039077855,8.033753323315223,Urban
Holbæk,Zealand Region,2014,1582059.0299003322,1152500.0,12453.897,9358.5791015625,137.54651,4.441860465116279,-5.1594687,0.0,0.56,3.06,602,351421.6666666667,68982.5,28.217807379221675,8.726851012938065,Urban
Holbæk,Zealand Region,2015,1658158.443653618,1385000.0,13337.076,10431.654296875,137.01305,4.529062870699882,-4.156584,0.0,0.44999996,2.78,843,360842.3333333333,69440.75,27.055580498554058,12.139845839798676,Urban
Holbæk,Zealand Region,2016,1632079.7255813954,1375000.0,12751.982,10495.53564453125,135.83023,4.463953488372093,-4.105814,0.0,0.25,2.55,860,363646.6666666667,70332.5,28.51687421348828,12.227633028827356,Urban
Holbæk,Zealand Region,2017,1811697.6752293576,1500000.0,14098.901,11296.2958984375,138.22935,4.614678899082569,-3.678899,0.0,1.15,2.26,545,374179.0,70971.5,26.539586312436693,7.679138809240329,Urban
Holbæk,Zealand Region,2018,1743984.691582003,1450000.0,14922.525,12170.2900390625,128.63063,4.33599419448476,-2.9158201,0.0,0.81000006,2.12,1378,381779.6666666667,71111.0,25.58411975631917,19.378155278367622,Urban
Holbæk,Zealand Region,2019,1871092.286229272,1600000.0,14750.342,12301.5869140625,134.08363,4.4852198990627254,-3.0072098,0.0,0.76,1.35,1387,393507.0,71346.25,26.67782211422623,19.44040506683953,Urban
Holbæk,Zealand Region,2020,2028369.1386018237,1695000.0,15995.488,14070.9462890625,131.18054,4.432218844984803,-2.449848,0.0,0.42,1.1,1645,411311.6666666667,71649.0,25.714230579690142,22.959148069058887,Urban
Holbæk,Zealand Region,2021,2272727.667826952,2000000.0,18114.818,15823.1708984375,134.43462,4.480358030830432,-1.5305818,0.0,1.85,1.47,2011,432605.6666666667,72275.0,23.88131454959507,27.82428225527499,Urban
Holbæk,Zealand Region,2022,2221166.02750191,1935000.0,17885.469,15714.2861328125,129.77388,4.365928189457601,-2.9266615,0.11073338,7.7,3.7299998,1309,434921.6666666667,73101.0,24.317040088055094,17.906731782054965,Urban
Holbæk,Zealand Region,2023,2289626.1055350555,1995000.0,18653.918,16250.0,129.71587,4.370479704797048,-3.5512915,2.8350184,3.31,4.79,1355,449978.6666666667,73701.5,24.122474788763768,18.384971811971262,Urban
Holbæk,Zealand Region,2024,2362772.5878962534,1900000.0,18334.234,16153.845703125,131.26993,4.41402497598463,-3.461095,3.520269,1.13,4.34,1041,461350.0,74221.5,25.16330924978922,14.025585578302783,Urban
Holstebro,Central Jutland,2008,1612790.603938731,1225000.0,14399.773,9201.6806640625,131.93216,4.330415754923414,-1.6345733,4.0497813,3.42,6.52,457,283184.6666666667,57119.5,19.665911863101364,8.000770314866202,Urban
Holstebro,Central Jutland,2009,1484653.1495327102,1121250.0,13999.322,9243.697265625,128.4486,4.29595015576324,-3.9470406,1.7803738,1.3,5.5,321,288652.6666666667,57208.0,20.61904616999785,5.611103342189903,Urban
Holstebro,Central Jutland,2010,1252227.7720588236,1017500.0,11157.321,8781.24658203125,130.18628,4.2254901960784315,-3.259804,0.80514705,2.31,4.53,408,315140.6666666667,57141.0,28.245191356120944,7.14023205754187,Urban
Holstebro,Central Jutland,2011,1254797.1346153845,969162.0,11165.988,8049.30029296875,131.57692,4.413461538461538,-4.5160255,0.9775641,2.76,4.75,312,324355.3333333333,57182.0,29.048511724473762,5.456262460214752,Urban
Holstebro,Central Jutland,2012,1324230.067961165,925000.0,11856.12,7162.92138671875,136.37216,4.53074433656958,-4.307443,0.40938511,2.4,3.6600003,309,334960.0,57218.0,28.25207572123089,5.400398476004055,Urban
Holstebro,Central Jutland,2013,1504453.8870967743,1095000.0,12628.668,8349.35888671875,136.84515,4.567741935483871,-3.4580646,0.0,0.79,3.4800003,310,346662.0,57302.5,27.45040094489775,5.409886130622573,Urban
Holstebro,Central Jutland,2014,1227527.549295775,955000.0,10497.759,7395.83349609375,135.5831,4.55774647887324,-3.971831,0.0,0.56,3.0599997,355,345951.0,57424.25,32.95474777045272,6.182057231918571,Urban
Holstebro,Central Jutland,2015,1353591.5786666668,1110000.0,12013.043,8333.3330078125,133.06667,4.458666666666667,-3.3813334,0.0,0.45,2.78,375,353472.6666666667,57577.5,29.424074039081248,6.512960791976033,Urban
Holstebro,Central Jutland,2016,1595111.3562945367,1106750.0,13960.916,8333.3330078125,138.93349,4.596199524940618,-4.2280283,0.0,0.25,2.5499997,421,353206.3333333333,57865.0,25.29965321282166,7.275555171519917,Urban
Holstebro,Central Jutland,2017,1385063.1538461538,1150000.0,12867.504,8794.1171875,128.32776,4.327759197324415,-3.715719,0.0,1.15,2.26,299,365755.6666666667,58293.5,28.42475639927267,5.129216808048924,Urban
Holstebro,Central Jutland,2018,1461821.6474820145,1100000.0,12247.385,8416.51708984375,137.01979,4.625899280575539,-3.4766188,0.0,0.81,2.12,556,371534.6666666667,58467.75,30.335836316623237,9.50951592972194,Urban
Holstebro,Central Jutland,2019,1452695.7182608696,1051174.0,12055.057,8628.318359375,134.72174,4.507826086956522,-3.7426088,0.0,0.76,1.35,575,383871.6666666667,58534.5,31.843206271581018,9.823266620540023,Urban
Holstebro,Central Jutland,2020,1460460.5408163266,1177500.0,12850.602,9467.72021484375,130.98543,4.348396501457726,-2.8454812,0.0,0.42,1.1,686,401562.0,58638.75,31.248497152117853,11.698748694336084,Urban
Holstebro,Central Jutland,2021,1516474.5906735752,1206875.0,12920.333,9297.01416015625,134.8627,4.401554404145077,-2.4365284,0.0,1.8500001,1.4699999,772,427166.3333333333,58619.75,33.06155757234224,13.169622866013588,Urban
Holstebro,Central Jutland,2022,1669555.9042207792,1299000.0,13536.203,9442.0498046875,136.42532,4.487012987012987,-2.8961039,0.14667207,7.6999993,3.7299998,616,426231.3333333333,58776.0,31.488249203512485,10.480468218320404,Urban
Holstebro,Central Jutland,2023,1606347.0702402955,1205000.0,11962.733,9210.5263671875,138.5767,4.589648798521257,-3.7874308,2.808133,3.31,4.79,541,436944.3333333333,59005.0,36.525460639582384,9.168714515719007,Urban
Holstebro,Central Jutland,2024,1380110.0784313723,1200000.0,11791.77,9473.06005859375,133.24754,4.482843137254902,-3.112745,3.5136027,1.13,4.34,408,448652.0,59053.25,38.047892725180354,6.909018555286966,Urban
Horsens,Central Jutland,2008,1834551.458432304,1550000.0,14252.487,12500.0,139.7494,4.504750593824228,-2.7054632,4.0445366,3.42,6.52,842,276558.0,80453.0,19.40419240515708,10.465737759934372,Urban
Horsens,Central Jutland,2009,1763731.3922114046,1520000.0,14977.944,11833.3330078125,138.04729,4.535465924895688,-4.396384,1.854242,1.3,5.5,719,289294.3333333333,81553.5,19.314689207900184,8.816298503436395,Urban
Horsens,Central Jutland,2010,1723650.7244258872,1436250.0,13443.4795,11548.14453125,140.54802,4.536534446764092,-3.421712,0.8102818,2.31,4.53,958,311311.6666666667,82215.5,23.157075269588255,11.65230400593562,Urban
Horsens,Central Jutland,2011,1955792.975609756,1650000.0,17623.166,13214.2861328125,131.46765,4.288441145281018,-3.5694592,0.978526,2.76,4.75,943,318452.3333333333,83039.25,18.070097809515797,11.356075590759792,Urban
Horsens,Central Jutland,2012,1715840.4389965793,1450000.0,13616.631,11212.455078125,143.6488,4.604332953249715,-3.9201825,0.45153934,2.4,3.66,877,326934.6666666667,83974.75,24.00995273108794,10.44361549156145,Urban
Horsens,Central Jutland,2013,1735180.761581921,1410000.0,14230.127,11052.6318359375,139.6226,4.537853107344633,-4.5898304,0.0,0.79,3.48,885,336028.0,85118.75,23.613844064778903,10.397239151185843,Urban
